image_id,class_name,class_id,x_min,y_min,x_max,y_max
data/train/frame_999.jpg,Allianz,1,800,600,990,649
data/train/frame_1000.jpg,Allianz,1,0,0,190,49
data/train/frame_1001.jpg,No finding,0,0,0,1,1
data/train/frame_1002.jpg,Allianz,1,0,200,190,249
data/train/frame_1003.jpg,Allianz,1,0,400,190,449
data/train/frame_1004.jpg,Allianz,1,0,600,190,649
data/train/frame_1005.jpg,Allianz,1,200,0,390,49
data/train/frame_1006.jpg,Allianz,1,200,200,390,249
data/train/frame_1007.jpg,Allianz,1,200,400,390,449
data/train/frame_1008.jpg,Allianz,1,200,600,390,649
data/train/frame_1009.jpg,Allianz,1,400,0,590,49
data/train/frame_1010.jpg,Allianz,1,400,200,590,249
data/train/frame_1011.jpg,No finding,0,0,0,1,1
data/train/frame_1012.jpg,Allianz,1,400,400,590,449
data/train/frame_1013.jpg,Allianz,1,400,600,590,649
data/train/frame_1014.jpg,Allianz,1,600,0,790,49
data/train/frame_1015.jpg,Allianz,1,600,200,790,249
data/train/frame_1016.jpg,Allianz,1,600,400,790,449
data/train/frame_1017.jpg,Allianz,1,600,600,790,649
data/train/frame_1018.jpg,Allianz,1,800,0,990,49
data/train/frame_1019.jpg,Allianz,1,800,200,990,249
data/train/frame_1020.jpg,Allianz,1,800,400,990,449
data/train/frame_1021.jpg,No finding,0,0,0,1,1
data/train/frame_1022.jpg,Allianz,1,800,600,990,649
data/train/frame_1023.jpg,Allianz,1,0,0,190,49
data/train/frame_1024.jpg,Allianz,1,0,200,190,249
data/train/frame_1025.jpg,Allianz,1,0,400,190,449
data/train/frame_1026.jpg,Allianz,1,0,600,190,649
data/train/frame_1027.jpg,Allianz,1,200,0,390,49
data/train/frame_1028.jpg,Allianz,1,200,200,390,249
data/train/frame_1029.jpg,Allianz,1,200,400,390,449
data/train/frame_1030.jpg,Allianz,1,200,600,390,649
data/train/frame_1031.jpg,No finding,0,0,0,1,1
data/train/frame_1032.jpg,Allianz,1,400,0,590,49
data/train/frame_1033.jpg,Allianz,1,400,200,590,249
data/train/frame_1034.jpg,Allianz,1,400,400,590,449
data/train/frame_1035.jpg,Allianz,1,400,600,590,649
data/train/frame_1036.jpg,Allianz,1,600,0,790,49
data/train/frame_1037.jpg,Allianz,1,600,200,790,249
data/train/frame_1038.jpg,Allianz,1,600,400,790,449
data/train/frame_1039.jpg,Allianz,1,600,600,790,649
data/train/frame_1040.jpg,Allianz,1,800,0,990,49
data/train/frame_1041.jpg,No finding,0,0,0,1,1
data/train/frame_1042.jpg,Allianz,1,800,200,990,249
data/train/frame_1043.jpg,Allianz,1,800,400,990,449
data/train/frame_1044.jpg,Allianz,1,800,600,990,649
data/train/frame_1045.jpg,Allianz,1,0,0,190,49
data/train/frame_1046.jpg,Allianz,1,0,200,190,249
data/train/frame_1047.jpg,Allianz,1,0,400,190,449
data/train/frame_1048.jpg,Allianz,1,0,600,190,649
data/train/frame_1049.jpg,Allianz,1,200,0,390,49
data/train/frame_1050.jpg,Allianz,1,200,200,390,249
data/train/frame_1051.jpg,No finding,0,0,0,1,1
data/train/frame_1052.jpg,Allianz,1,200,400,390,449
data/train/frame_1053.jpg,Allianz,1,200,600,390,649
data/train/frame_1054.jpg,Allianz,1,400,0,590,49
data/train/frame_1055.jpg,Allianz,1,400,200,590,249
data/train/frame_1056.jpg,Allianz,1,400,400,590,449
data/train/frame_1057.jpg,Allianz,1,400,600,590,649
data/train/frame_1058.jpg,Allianz,1,600,0,790,49
data/train/frame_1059.jpg,Allianz,1,600,200,790,249
data/train/frame_1060.jpg,Allianz,1,600,400,790,449
data/train/frame_1061.jpg,No finding,0,0,0,1,1
data/train/frame_1062.jpg,Allianz,1,600,600,790,649
data/train/frame_1063.jpg,Allianz,1,800,0,990,49
data/train/frame_1064.jpg,Allianz,1,800,200,990,249
data/train/frame_1065.jpg,Allianz,1,800,400,990,449
data/train/frame_1066.jpg,Allianz,1,800,600,990,649
data/train/frame_1067.jpg,Allianz,1,0,0,190,49
data/train/frame_1068.jpg,Allianz,1,0,200,190,249
data/train/frame_1069.jpg,Allianz,1,0,400,190,449
data/train/frame_1070.jpg,Allianz,1,0,600,190,649
data/train/frame_1071.jpg,No finding,0,0,0,1,1
data/train/frame_1072.jpg,Allianz,1,200,0,390,49
data/train/frame_1073.jpg,Allianz,1,200,200,390,249
data/train/frame_1074.jpg,Allianz,1,200,400,390,449
data/train/frame_1075.jpg,Allianz,1,200,600,390,649
data/train/frame_1076.jpg,Allianz,1,400,0,590,49
data/train/frame_1077.jpg,Allianz,1,400,200,590,249
data/train/frame_1078.jpg,Allianz,1,400,400,590,449
data/train/frame_1079.jpg,Allianz,1,400,600,590,649
data/train/frame_1080.jpg,Allianz,1,600,0,790,49
data/train/frame_1081.jpg,No finding,0,0,0,1,1
data/train/frame_1082.jpg,Allianz,1,600,200,790,249
data/train/frame_1083.jpg,Allianz,1,600,400,790,449
data/train/frame_1084.jpg,Allianz,1,600,600,790,649
data/train/frame_1085.jpg,Allianz,1,800,0,990,49
data/train/frame_1086.jpg,Allianz,1,800,200,990,249
data/train/frame_1087.jpg,Allianz,1,800,400,990,449
data/train/frame_1088.jpg,Allianz,1,800,600,990,649
data/train/frame_1089.jpg,Allianz,1,0,0,190,49
data/train/frame_1090.jpg,Allianz,1,0,200,190,249
data/train/frame_1091.jpg,No finding,0,0,0,1,1
data/train/frame_1092.jpg,Allianz,1,0,400,190,449
data/train/frame_1093.jpg,Allianz,1,0,600,190,649
data/train/frame_1094.jpg,Allianz,1,200,0,390,49
data/train/frame_1095.jpg,Allianz,1,200,200,390,249
data/train/frame_1096.jpg,Allianz,1,200,400,390,449
data/train/frame_1097.jpg,Allianz,1,200,600,390,649
data/train/frame_1098.jpg,Allianz,1,400,0,590,49
data/train/frame_1099.jpg,Allianz,1,400,200,590,249
data/train/frame_1100.jpg,Allianz,1,400,400,590,449
data/train/frame_1101.jpg,No finding,0,0,0,1,1
data/train/frame_1102.jpg,Allianz,1,400,600,590,649
data/train/frame_1103.jpg,Allianz,1,600,0,790,49
data/train/frame_1104.jpg,Allianz,1,600,200,790,249
data/train/frame_1105.jpg,Allianz,1,600,400,790,449
data/train/frame_1106.jpg,Allianz,1,600,600,790,649
data/train/frame_1107.jpg,Allianz,1,800,0,990,49
data/train/frame_1108.jpg,Allianz,1,800,200,990,249
data/train/frame_1109.jpg,Allianz,1,800,400,990,449
data/train/frame_1110.jpg,Allianz,1,800,600,990,649
data/train/frame_1111.jpg,No finding,0,0,0,1,1
data/train/frame_1112.jpg,Allianz,1,0,0,284,73
data/train/frame_1113.jpg,Allianz,1,0,200,284,273
data/train/frame_1114.jpg,Allianz,1,0,400,284,473
data/train/frame_1115.jpg,Allianz,1,200,0,484,73
data/train/frame_1116.jpg,Allianz,1,200,200,484,273
data/train/frame_1117.jpg,Allianz,1,200,400,484,473
data/train/frame_1118.jpg,Allianz,1,400,0,684,73
data/train/frame_1119.jpg,Allianz,1,400,200,684,273
data/train/frame_1120.jpg,Allianz,1,400,400,684,473
data/train/frame_1121.jpg,No finding,0,0,0,1,1
data/train/frame_1122.jpg,Allianz,1,600,0,884,73
data/train/frame_1123.jpg,Allianz,1,600,200,884,273
data/train/frame_1124.jpg,Allianz,1,600,400,884,473
data/train/frame_1125.jpg,Allianz,1,0,0,284,73
data/train/frame_1126.jpg,Allianz,1,0,200,284,273
data/train/frame_1127.jpg,Allianz,1,0,400,284,473
data/train/frame_1128.jpg,Allianz,1,200,0,484,73
data/train/frame_1129.jpg,Allianz,1,200,200,484,273
data/train/frame_1130.jpg,Allianz,1,200,400,484,473
data/train/frame_1131.jpg,No finding,0,0,0,1,1
data/train/frame_1132.jpg,Allianz,1,400,0,684,73
data/train/frame_1133.jpg,Allianz,1,400,200,684,273
data/train/frame_1134.jpg,Allianz,1,400,400,684,473
data/train/frame_1135.jpg,Allianz,1,600,0,884,73
data/train/frame_1136.jpg,Allianz,1,600,200,884,273
data/train/frame_1137.jpg,Allianz,1,600,400,884,473
data/train/frame_1138.jpg,Allianz,1,0,0,284,73
data/train/frame_1139.jpg,Allianz,1,0,200,284,273
data/train/frame_1140.jpg,Allianz,1,0,400,284,473
data/train/frame_1141.jpg,No finding,0,0,0,1,1
data/train/frame_1142.jpg,Allianz,1,200,0,484,73
data/train/frame_1143.jpg,Allianz,1,200,200,484,273
data/train/frame_1144.jpg,Allianz,1,200,400,484,473
data/train/frame_1145.jpg,Allianz,1,400,0,684,73
data/train/frame_1146.jpg,Allianz,1,400,200,684,273
data/train/frame_1147.jpg,Allianz,1,400,400,684,473
data/train/frame_1148.jpg,Allianz,1,600,0,884,73
data/train/frame_1149.jpg,Allianz,1,600,200,884,273
data/train/frame_1150.jpg,Allianz,1,600,400,884,473
data/train/frame_1151.jpg,No finding,0,0,0,1,1
data/train/frame_1152.jpg,Allianz,1,0,0,284,73
data/train/frame_1153.jpg,Allianz,1,0,200,284,273
data/train/frame_1154.jpg,Allianz,1,0,400,284,473
data/train/frame_1155.jpg,Allianz,1,200,0,484,73
data/train/frame_1156.jpg,Allianz,1,200,200,484,273
data/train/frame_1157.jpg,Allianz,1,200,400,484,473
data/train/frame_1158.jpg,Allianz,1,400,0,684,73
data/train/frame_1159.jpg,Allianz,1,400,200,684,273
data/train/frame_1160.jpg,Allianz,1,400,400,684,473
data/train/frame_1161.jpg,No finding,0,0,0,1,1
data/train/frame_1162.jpg,Allianz,1,600,0,884,73
data/train/frame_1163.jpg,Allianz,1,600,200,884,273
data/train/frame_1164.jpg,Allianz,1,600,400,884,473
data/train/frame_1165.jpg,Allianz,1,0,0,284,73
data/train/frame_1166.jpg,Allianz,1,0,200,284,273
data/train/frame_1167.jpg,Allianz,1,0,400,284,473
data/train/frame_1168.jpg,Allianz,1,200,0,484,73
data/train/frame_1169.jpg,Allianz,1,200,200,484,273
data/train/frame_1170.jpg,Allianz,1,200,400,484,473
data/train/frame_1171.jpg,No finding,0,0,0,1,1
data/train/frame_1172.jpg,Allianz,1,400,0,684,73
data/train/frame_1173.jpg,Allianz,1,400,200,684,273
data/train/frame_1174.jpg,Allianz,1,400,400,684,473
data/train/frame_1175.jpg,Allianz,1,600,0,884,73
data/train/frame_1176.jpg,Allianz,1,600,200,884,273
data/train/frame_1177.jpg,Allianz,1,600,400,884,473
data/train/frame_1178.jpg,Allianz,1,0,0,284,73
data/train/frame_1179.jpg,Allianz,1,0,200,284,273
data/train/frame_1180.jpg,Allianz,1,0,400,284,473
data/train/frame_1181.jpg,No finding,0,0,0,1,1
data/train/frame_1182.jpg,Allianz,1,200,0,484,73
data/train/frame_1183.jpg,Allianz,1,200,200,484,273
data/train/frame_1184.jpg,Allianz,1,200,400,484,473
data/train/frame_1185.jpg,Allianz,1,400,0,684,73
data/train/frame_1186.jpg,Allianz,1,400,200,684,273
data/train/frame_1187.jpg,Allianz,1,400,400,684,473
data/train/frame_1188.jpg,Allianz,1,600,0,884,73
data/train/frame_1189.jpg,Allianz,1,600,200,884,273
data/train/frame_1190.jpg,Allianz,1,600,400,884,473
data/train/frame_1191.jpg,No finding,0,0,0,1,1
data/train/frame_1192.jpg,Allianz,1,0,0,284,73
data/train/frame_1193.jpg,Allianz,1,0,200,284,273
data/train/frame_1194.jpg,Allianz,1,0,400,284,473
data/train/frame_1195.jpg,Allianz,1,200,0,484,73
data/train/frame_1196.jpg,Allianz,1,200,200,484,273
data/train/frame_1197.jpg,Allianz,1,200,400,484,473
data/train/frame_1198.jpg,Allianz,1,400,0,684,73
data/train/frame_1199.jpg,Allianz,1,400,200,684,273
data/train/frame_1200.jpg,Allianz,1,400,400,684,473
data/train/frame_1201.jpg,No finding,0,0,0,1,1
data/train/frame_1202.jpg,Allianz,1,600,0,884,73
data/train/frame_1203.jpg,Allianz,1,600,200,884,273
data/train/frame_1204.jpg,Allianz,1,600,400,884,473
data/train/frame_1205.jpg,Allianz,1,0,0,284,73
data/train/frame_1206.jpg,Allianz,1,0,200,284,273
data/train/frame_1207.jpg,Allianz,1,0,400,284,473
data/train/frame_1208.jpg,Allianz,1,200,0,484,73
data/train/frame_1209.jpg,Allianz,1,200,200,484,273
data/train/frame_1210.jpg,Allianz,1,200,400,484,473
data/train/frame_1211.jpg,No finding,0,0,0,1,1
data/train/frame_1212.jpg,Allianz,1,400,0,684,73
data/train/frame_1213.jpg,Allianz,1,400,200,684,273
data/train/frame_1214.jpg,Allianz,1,400,400,684,473
data/train/frame_1215.jpg,Allianz,1,600,0,884,73
data/train/frame_1216.jpg,Allianz,1,600,200,884,273
data/train/frame_1217.jpg,Allianz,1,600,400,884,473
data/train/frame_1218.jpg,Allianz,1,0,0,284,73
data/train/frame_1219.jpg,Allianz,1,0,200,284,273
data/train/frame_1220.jpg,Allianz,1,0,400,284,473
data/train/frame_1221.jpg,No finding,0,0,0,1,1
data/train/frame_1222.jpg,Allianz,1,200,0,484,73
data/train/frame_1223.jpg,Allianz,1,200,200,484,273
data/train/frame_1224.jpg,Allianz,1,200,400,484,473
data/train/frame_1225.jpg,Allianz,1,400,0,684,73
data/train/frame_1226.jpg,Allianz,1,400,200,684,273
data/train/frame_1227.jpg,Allianz,1,400,400,684,473
data/train/frame_1228.jpg,Allianz,1,600,0,884,73
data/train/frame_1229.jpg,Allianz,1,600,200,884,273
data/train/frame_1230.jpg,Allianz,1,600,400,884,473
data/train/frame_1231.jpg,No finding,0,0,0,1,1
data/train/frame_1232.jpg,Allianz,1,0,0,284,73
data/train/frame_1233.jpg,Allianz,1,0,200,284,273
data/train/frame_1234.jpg,Allianz,1,0,400,284,473
data/train/frame_1235.jpg,Allianz,1,200,0,484,73
data/train/frame_1236.jpg,Allianz,1,200,200,484,273
data/train/frame_1237.jpg,Allianz,1,200,400,484,473
data/train/frame_1238.jpg,Allianz,1,400,0,684,73
data/train/frame_1239.jpg,Allianz,1,400,200,684,273
data/train/frame_1240.jpg,Allianz,1,400,400,684,473
data/train/frame_1241.jpg,No finding,0,0,0,1,1
data/train/frame_1242.jpg,Allianz,1,600,0,884,73
data/train/frame_1243.jpg,Allianz,1,600,200,884,273
data/train/frame_1244.jpg,Allianz,1,600,400,884,473
data/train/frame_1245.jpg,Allianz,1,0,0,284,73
data/train/frame_1246.jpg,Allianz,1,0,200,284,273
data/train/frame_1247.jpg,Allianz,1,0,400,284,473
data/train/frame_1248.jpg,Allianz,1,200,0,484,73
data/train/frame_1249.jpg,Allianz,1,200,200,484,273
data/train/frame_1250.jpg,Allianz,1,200,400,484,473
data/train/frame_1251.jpg,No finding,0,0,0,1,1
data/train/frame_1252.jpg,Allianz,1,400,0,684,73
data/train/frame_1253.jpg,Allianz,1,400,200,684,273
data/train/frame_1254.jpg,Allianz,1,400,400,684,473
data/train/frame_1255.jpg,Allianz,1,600,0,884,73
data/train/frame_1256.jpg,Allianz,1,600,200,884,273
data/train/frame_1257.jpg,Allianz,1,600,400,884,473
data/train/frame_1258.jpg,Allianz,1,0,0,284,73
data/train/frame_1259.jpg,Allianz,1,0,200,284,273
data/train/frame_1260.jpg,Allianz,1,0,400,284,473
data/train/frame_1261.jpg,No finding,0,0,0,1,1
data/train/frame_1262.jpg,Allianz,1,200,0,484,73
data/train/frame_1263.jpg,Allianz,1,200,200,484,273
data/train/frame_1264.jpg,Allianz,1,200,400,484,473
data/train/frame_1265.jpg,Allianz,1,400,0,684,73
data/train/frame_1266.jpg,Allianz,1,400,200,684,273
data/train/frame_1267.jpg,Allianz,1,400,400,684,473
data/train/frame_1268.jpg,Allianz,1,600,0,884,73
data/train/frame_1269.jpg,Allianz,1,600,200,884,273
data/train/frame_1270.jpg,Allianz,1,600,400,884,473
data/train/frame_1271.jpg,No finding,0,0,0,1,1
data/train/frame_1272.jpg,Allianz,1,0,0,284,73
data/train/frame_1273.jpg,Allianz,1,0,200,284,273
data/train/frame_1274.jpg,Allianz,1,0,400,284,473
data/train/frame_1275.jpg,Allianz,1,200,0,484,73
data/train/frame_1276.jpg,Allianz,1,200,200,484,273
data/train/frame_1277.jpg,Allianz,1,200,400,484,473
data/train/frame_1278.jpg,Allianz,1,400,0,684,73
data/train/frame_1279.jpg,Allianz,1,400,200,684,273
data/train/frame_1280.jpg,Allianz,1,400,400,684,473
data/train/frame_1281.jpg,No finding,0,0,0,1,1
data/train/frame_1282.jpg,Allianz,1,600,0,884,73
data/train/frame_1283.jpg,Allianz,1,600,200,884,273
data/train/frame_1284.jpg,Allianz,1,600,400,884,473
data/train/frame_1285.jpg,Allianz,1,0,0,284,73
data/train/frame_1286.jpg,Allianz,1,0,200,284,273
data/train/frame_1287.jpg,Allianz,1,0,400,284,473
data/train/frame_1288.jpg,Allianz,1,200,0,484,73
data/train/frame_1289.jpg,Allianz,1,200,200,484,273
data/train/frame_1290.jpg,Allianz,1,200,400,484,473
data/train/frame_1291.jpg,No finding,0,0,0,1,1
data/train/frame_1292.jpg,Allianz,1,400,0,684,73
data/train/frame_1293.jpg,Allianz,1,400,200,684,273
data/train/frame_1294.jpg,Allianz,1,400,400,684,473
data/train/frame_1295.jpg,Allianz,1,600,0,884,73
data/train/frame_1296.jpg,Allianz,1,600,200,884,273
data/train/frame_1297.jpg,Allianz,1,600,400,884,473
data/train/frame_1298.jpg,Allianz,1,0,0,284,73
data/train/frame_1299.jpg,Allianz,1,0,200,284,273
data/train/frame_1300.jpg,Allianz,1,0,400,284,473
data/train/frame_1301.jpg,No finding,0,0,0,1,1
data/train/frame_1302.jpg,Allianz,1,200,0,484,73
data/train/frame_1303.jpg,Allianz,1,200,200,484,273
data/train/frame_1304.jpg,Allianz,1,200,400,484,473
data/train/frame_1305.jpg,Allianz,1,400,0,684,73
data/train/frame_1306.jpg,Allianz,1,400,200,684,273
data/train/frame_1307.jpg,Allianz,1,400,400,684,473
data/train/frame_1308.jpg,Allianz,1,600,0,884,73
data/train/frame_1309.jpg,Allianz,1,600,200,884,273
data/train/frame_1310.jpg,Allianz,1,600,400,884,473
data/train/frame_1311.jpg,No finding,0,0,0,1,1
data/train/frame_1312.jpg,Allianz,1,0,0,284,73
data/train/frame_1313.jpg,Allianz,1,0,200,284,273
data/train/frame_1314.jpg,Allianz,1,0,400,284,473
data/train/frame_1315.jpg,Allianz,1,200,0,484,73
data/train/frame_1316.jpg,Allianz,1,200,200,484,273
data/train/frame_1317.jpg,Allianz,1,200,400,484,473
data/train/frame_1318.jpg,Allianz,1,400,0,684,73
data/train/frame_1319.jpg,Allianz,1,400,200,684,273
data/train/frame_1320.jpg,Allianz,1,400,400,684,473
data/train/frame_1321.jpg,No finding,0,0,0,1,1
data/train/frame_1322.jpg,Allianz,1,600,0,884,73
data/train/frame_1323.jpg,Allianz,1,600,200,884,273
data/train/frame_1324.jpg,Allianz,1,600,400,884,473
data/train/frame_1325.jpg,Allianz,1,0,0,284,73
data/train/frame_1326.jpg,Allianz,1,0,200,284,273
data/train/frame_1327.jpg,Allianz,1,0,400,284,473
data/train/frame_1328.jpg,Allianz,1,200,0,484,73
data/train/frame_1329.jpg,Allianz,1,200,200,484,273
data/train/frame_1330.jpg,Allianz,1,200,400,484,473
data/train/frame_1331.jpg,No finding,0,0,0,1,1
data/train/frame_1332.jpg,Allianz,1,400,0,684,73
data/train/frame_1333.jpg,Allianz,1,400,200,684,273
data/train/frame_1334.jpg,Allianz,1,400,400,684,473
data/train/frame_1335.jpg,Allianz,1,600,0,884,73
data/train/frame_1336.jpg,Allianz,1,600,200,884,273
data/train/frame_1337.jpg,Allianz,1,600,400,884,473
data/train/frame_1338.jpg,Allianz,1,0,0,284,73
data/train/frame_1339.jpg,Allianz,1,0,200,284,273
data/train/frame_1340.jpg,Allianz,1,0,400,284,473
data/train/frame_1341.jpg,No finding,0,0,0,1,1
data/train/frame_1342.jpg,Allianz,1,200,0,484,73
data/train/frame_1343.jpg,Allianz,1,200,200,484,273
data/train/frame_1344.jpg,Allianz,1,200,400,484,473
data/train/frame_1345.jpg,Allianz,1,400,0,684,73
data/train/frame_1346.jpg,Allianz,1,400,200,684,273
data/train/frame_1347.jpg,Allianz,1,400,400,684,473
data/train/frame_1348.jpg,Allianz,1,600,0,884,73
data/train/frame_1349.jpg,Allianz,1,600,200,884,273
data/train/frame_1350.jpg,Allianz,1,600,400,884,473
data/train/frame_1351.jpg,No finding,0,0,0,1,1
data/train/frame_1352.jpg,Allianz,1,0,0,284,73
data/train/frame_1353.jpg,Allianz,1,0,200,284,273
data/train/frame_1354.jpg,Allianz,1,0,400,284,473
data/train/frame_1355.jpg,Allianz,1,200,0,484,73
data/train/frame_1356.jpg,Allianz,1,200,200,484,273
data/train/frame_1357.jpg,Allianz,1,200,400,484,473
data/train/frame_1358.jpg,Allianz,1,400,0,684,73
data/train/frame_1359.jpg,Allianz,1,400,200,684,273
data/train/frame_1360.jpg,Allianz,1,400,400,684,473
data/train/frame_1361.jpg,No finding,0,0,0,1,1
data/train/frame_1362.jpg,Allianz,1,600,0,884,73
data/train/frame_1363.jpg,Allianz,1,600,200,884,273
data/train/frame_1364.jpg,Allianz,1,600,400,884,473
data/train/frame_1365.jpg,Allianz,1,0,0,284,73
data/train/frame_1366.jpg,Allianz,1,0,200,284,273
data/train/frame_1367.jpg,Allianz,1,0,400,284,473
data/train/frame_1368.jpg,Allianz,1,200,0,484,73
data/train/frame_1369.jpg,Allianz,1,200,200,484,273
data/train/frame_1370.jpg,Allianz,1,200,400,484,473
data/train/frame_1371.jpg,No finding,0,0,0,1,1
data/train/frame_1372.jpg,Allianz,1,400,0,684,73
data/train/frame_1373.jpg,Allianz,1,400,200,684,273
data/train/frame_1374.jpg,Allianz,1,400,400,684,473
data/train/frame_1375.jpg,Allianz,1,600,0,884,73
data/train/frame_1376.jpg,Allianz,1,600,200,884,273
data/train/frame_1377.jpg,Allianz,1,600,400,884,473
data/train/frame_1378.jpg,Allianz,1,0,0,285,74
data/train/frame_1379.jpg,Allianz,1,0,200,285,274
data/train/frame_1380.jpg,Allianz,1,0,400,285,474
data/train/frame_1381.jpg,No finding,0,0,0,1,1
data/train/frame_1382.jpg,Allianz,1,0,600,285,674
data/train/frame_1383.jpg,Allianz,1,200,0,485,74
data/train/frame_1384.jpg,Allianz,1,200,200,485,274
data/train/frame_1385.jpg,Allianz,1,200,400,485,474
data/train/frame_1386.jpg,Allianz,1,200,600,485,674
data/train/frame_1387.jpg,Allianz,1,400,0,685,74
data/train/frame_1388.jpg,Allianz,1,400,200,685,274
data/train/frame_1389.jpg,Allianz,1,400,400,685,474
data/train/frame_1390.jpg,Allianz,1,400,600,685,674
data/train/frame_1391.jpg,No finding,0,0,0,1,1
data/train/frame_1392.jpg,Allianz,1,600,0,885,74
data/train/frame_1393.jpg,Allianz,1,600,200,885,274
data/train/frame_1394.jpg,Allianz,1,600,400,885,474
data/train/frame_1395.jpg,Allianz,1,600,600,885,674
data/train/frame_1396.jpg,Allianz,1,0,0,285,74
data/train/frame_1397.jpg,Allianz,1,0,200,285,274
data/train/frame_1398.jpg,Allianz,1,0,400,285,474
data/train/frame_1399.jpg,Allianz,1,0,600,285,674
data/train/frame_1400.jpg,Allianz,1,200,0,485,74
data/train/frame_1401.jpg,No finding,0,0,0,1,1
data/train/frame_1402.jpg,Allianz,1,200,200,485,274
data/train/frame_1403.jpg,Allianz,1,200,400,485,474
data/train/frame_1404.jpg,Allianz,1,200,600,485,674
data/train/frame_1405.jpg,Allianz,1,400,0,685,74
data/train/frame_1406.jpg,Allianz,1,400,200,685,274
data/train/frame_1407.jpg,Allianz,1,400,400,685,474
data/train/frame_1408.jpg,Allianz,1,400,600,685,674
data/train/frame_1409.jpg,Allianz,1,600,0,885,74
data/train/frame_1410.jpg,Allianz,1,600,200,885,274
data/train/frame_1411.jpg,No finding,0,0,0,1,1
data/train/frame_1412.jpg,Allianz,1,600,400,885,474
data/train/frame_1413.jpg,Allianz,1,600,600,885,674
data/train/frame_1414.jpg,Allianz,1,0,0,285,74
data/train/frame_1415.jpg,Allianz,1,0,200,285,274
data/train/frame_1416.jpg,Allianz,1,0,400,285,474
data/train/frame_1417.jpg,Allianz,1,0,600,285,674
data/train/frame_1418.jpg,Allianz,1,200,0,485,74
data/train/frame_1419.jpg,Allianz,1,200,200,485,274
data/train/frame_1420.jpg,Allianz,1,200,400,485,474
data/train/frame_1421.jpg,No finding,0,0,0,1,1
data/train/frame_1422.jpg,Allianz,1,200,600,485,674
data/train/frame_1423.jpg,Allianz,1,400,0,685,74
data/train/frame_1424.jpg,Allianz,1,400,200,685,274
data/train/frame_1425.jpg,Allianz,1,400,400,685,474
data/train/frame_1426.jpg,Allianz,1,400,600,685,674
data/train/frame_1427.jpg,Allianz,1,600,0,885,74
data/train/frame_1428.jpg,Allianz,1,600,200,885,274
data/train/frame_1429.jpg,Allianz,1,600,400,885,474
data/train/frame_1430.jpg,Allianz,1,600,600,885,674
data/train/frame_1431.jpg,No finding,0,0,0,1,1
data/train/frame_1432.jpg,Allianz,1,0,0,285,74
data/train/frame_1433.jpg,Allianz,1,0,200,285,274
data/train/frame_1434.jpg,Allianz,1,0,400,285,474
data/train/frame_1435.jpg,Allianz,1,0,600,285,674
data/train/frame_1436.jpg,Allianz,1,200,0,485,74
data/train/frame_1437.jpg,Allianz,1,200,200,485,274
data/train/frame_1438.jpg,Allianz,1,200,400,485,474
data/train/frame_1439.jpg,Allianz,1,200,600,485,674
data/train/frame_1440.jpg,Allianz,1,400,0,685,74
data/train/frame_1441.jpg,No finding,0,0,0,1,1
data/train/frame_1442.jpg,Allianz,1,400,200,685,274
data/train/frame_1443.jpg,Allianz,1,400,400,685,474
data/train/frame_1444.jpg,Allianz,1,400,600,685,674
data/train/frame_1445.jpg,Allianz,1,600,0,885,74
data/train/frame_1446.jpg,Allianz,1,600,200,885,274
data/train/frame_1447.jpg,Allianz,1,600,400,885,474
data/train/frame_1448.jpg,Allianz,1,600,600,885,674
data/train/frame_1449.jpg,Allianz,1,0,0,285,74
data/train/frame_1450.jpg,Allianz,1,0,200,285,274
data/train/frame_1451.jpg,No finding,0,0,0,1,1
data/train/frame_1452.jpg,Allianz,1,0,400,285,474
data/train/frame_1453.jpg,Allianz,1,0,600,285,674
data/train/frame_1454.jpg,Allianz,1,200,0,485,74
data/train/frame_1455.jpg,Allianz,1,200,200,485,274
data/train/frame_1456.jpg,Allianz,1,200,400,485,474
data/train/frame_1457.jpg,Allianz,1,200,600,485,674
data/train/frame_1458.jpg,Allianz,1,400,0,685,74
data/train/frame_1459.jpg,Allianz,1,400,200,685,274
data/train/frame_1460.jpg,Allianz,1,400,400,685,474
data/train/frame_1461.jpg,No finding,0,0,0,1,1
data/train/frame_1462.jpg,Allianz,1,400,600,685,674
data/train/frame_1463.jpg,Allianz,1,600,0,885,74
data/train/frame_1464.jpg,Allianz,1,600,200,885,274
data/train/frame_1465.jpg,Allianz,1,600,400,885,474
data/train/frame_1466.jpg,Allianz,1,600,600,885,674
data/train/frame_1467.jpg,Allianz,1,0,0,285,74
data/train/frame_1468.jpg,Allianz,1,0,200,285,274
data/train/frame_1469.jpg,Allianz,1,0,400,285,474
data/train/frame_1470.jpg,Allianz,1,0,600,285,674
data/train/frame_1471.jpg,No finding,0,0,0,1,1
data/train/frame_1472.jpg,Allianz,1,200,0,485,74
data/train/frame_1473.jpg,Allianz,1,200,200,485,274
data/train/frame_1474.jpg,Allianz,1,200,400,485,474
data/train/frame_1475.jpg,Allianz,1,200,600,485,674
data/train/frame_1476.jpg,Allianz,1,400,0,685,74
data/train/frame_1477.jpg,Allianz,1,400,200,685,274
data/train/frame_1478.jpg,Allianz,1,400,400,685,474
data/train/frame_1479.jpg,Allianz,1,400,600,685,674
data/train/frame_1480.jpg,Allianz,1,600,0,885,74
data/train/frame_1481.jpg,No finding,0,0,0,1,1
